,text,intent
6313,"Su le scale, ora! Non stare lì a perdere tempo!",GoUpstairs
6314,"Su, su le scale subito! Non ci voglio perdere altro tempo!",GoUpstairs
6315,"Sali le scale subito, senza fare storie!",GoUpstairs
6316,"Salì le scale subito, senza fare storie!",GoUpstairs
6317,"Salí le scale subito, senza indugi!",GoUpstairs
6318,"Su le scale subito, senza perdere tempo!",GoUpstairs
6319,"Ciao, potresti per favore salire le scale? Grazie mille!",GoUpstairs
6320,Ciao! Mi piacerebbe chiederti un piccolo favore; potresti salire le scale per favore? Grazie mille!,GoUpstairs
6321,"Perfavore, potresti salire le scale? Grazie.",GoUpstairs
6322,Ti chiedo di salire le scale ora.,GoUpstairs
6323,"Sali subito le scale, non perdere tempo!",GoUpstairs
6324,"Sali le scale adesso, e basta con le scuse!",GoUpstairs
6325,"Su, su, muoviti e sali le scale subito!",GoUpstairs
6326,"Salite le scale adesso stesso, senza perdere tempo!",GoUpstairs
6327,"Sali le scale immediatamente, non perdere tempo!",GoUpstairs
6328,"Sali subito le scale, ora!",GoUpstairs
6329,Sali le scale subito senza fare storie!,GoUpstairs
6330,"Sali subito le scale, non fare il pigro!",GoUpstairs
6331,"Per favore, sali le scale gentilmente.",GoUpstairs
6332,"Salite le scale immediatamente, senza indugiare.",GoUpstairs
6333,Salire le scale immediatamente.,GoUpstairs
6334,"Scusi, signora, mi permetterebbe di offrirle il mio aiuto per salire le scale? Sarei felice di accompagnarla con gentilezza e rispetto.",GoUpstairs
6335,"Mi scusi signora, potrebbe gentilmente salire le scale con me? Ho bisogno di un aiuto e sarei molto grato se potesse accompagnarmi.",GoUpstairs
6336,"Scusa, signora, potrebbe gentilmente salire le scale? Grazie mille.",GoUpstairs
6337,"Signora, potrebbe per favore salire le scale?",GoUpstairs
6338,"Potrebbe cortesemente salire le scale, per favore?",GoUpstairs
6339,"Per favore, signora, potrebbe salire le scale?",GoUpstairs
6340,Potrebbe gentilmente salire le scale?,GoUpstairs
6341,"Scusa, potresti gentilmente salire le scale?",GoUpstairs
6342,"Scusa, posso chiederti di salire le scale, per favore?",GoUpstairs
6343,"Ciao, puoi salire le scale, per favore?",GoUpstairs
6344,Potresti salire le scale?,GoUpstairs
6345,"Su per le scale, adesso.",GoUpstairs
6346,"Mi scusi signore, potrebbe cortesemente salire le scale? Grazie mille.",GoUpstairs
6347,"Mi scusi signore, potrebbe per favore salire le scale? Grazie mille.",GoUpstairs
6348,"Mi scusi, potrebbe per cortesia salire le scale per favore?",GoUpstairs
6349,"Scusi signore, potrebbe cortesemente salire le scale per favore?",GoUpstairs
6350,"Per favore, sarebbe così gentile da salire le scale?",GoUpstairs
6351,Si prega di procedere verso le scale.,GoUpstairs
6352,Potresti andare su per le scale per favore?,GoUpstairs
6353,"Scusa, potresti accompagnarmi su per le scale per favore? Sarei molto grato se mi dessi una mano.",GoUpstairs
6354,"Scusa, potresti accompagnarmi su per le scale per favore? Sarei molto grato.",GoUpstairs
6355,"Scusa, potresti accompagnarmi su per le scale per favore? Sarebbe molto gentile da parte tua.",GoUpstairs
6356,"Scusa, potresti accompagnarmi su per le scale, per favore?",GoUpstairs
6357,"Ciao, vorresti andare su per le scale insieme?",GoUpstairs
6358,"Scusa, puoi per favore andare su per le scale?",GoUpstairs
6359,"Ciao, scusa se ti disturbo. Potresti per favore accompagnarmi su per le scale?",GoUpstairs
6360,"Ciao, potresti accompagnarmi su per le scale, per favore?",GoUpstairs
6361,"Scusa, ti dispiacerebbe accompagname su per le scale?",GoUpstairs
6362,"Potresti accomodarti su per le scale, per favore?",GoUpstairs
6363,"Salga subito le scale, adesso!",GoUpstairs
6364,"Hey, su per le scale, adesso!",GoUpstairs
6365,"Vai su per le scale, adesso!",GoUpstairs
6366,"Sali su per le scale immediatamente, non perdiamo tempo!",GoUpstairs
6367,"Ciao, potresti gentilmente salire le scale? Grazie.",GoUpstairs
6368,"Ciao! Potresti gentilmente andare su per le scale per me, per favore? Grazie mille!",GoUpstairs
6369,"Ciao, potresti per favore salire le scale per me? Ti ringrazio molto!",GoUpstairs
6370,"Scusa, potresti gentilmente andare su per le scale per favore?",GoUpstairs
6371,"Ciao, potresti andare su per le scale per favore? Grazie!",GoUpstairs
6372,"Ciao, potresti per favore andare su per le scale per me?",GoUpstairs
6373,"Salga subito le scale, non perdiamo tempo!",GoUpstairs
6374,"Salire le scale subito, non perdere tempo!",GoUpstairs
6375,Salite subito le scale!,GoUpstairs
6376,"Salimmo le scale subito, ora!",GoUpstairs
6377,"Ciao, potresti gentilmente salire le scale per favore? Grazie mille!",GoUpstairs
6378,"Per favore, sali le scale senza fare rumore.",GoUpstairs
6379,Ti prego di salire le scale immediatamente.,GoUpstairs
6380,"Salire per le scale immediatamente, per favore.",GoUpstairs
6381,"Ciao, potresti andare su per le scale per me, per favore?",GoUpstairs
6382,"Bambino, potresti per favore salire le scale?",GoUpstairs
6383,"Potresti gentilmente andare su per le scale per me, per favore?",GoUpstairs
6384,"Per cortesia, potresti salire le scale per favore? Grazie.",GoUpstairs
6385,"Mi scusi signora, potrebbe gentilmente salire le scale? Grazie mille.",GoUpstairs
6386,"Scusa, signora, potrebbe gentilmente salire le scale?",GoUpstairs
6387,"Scusi, signora, potrebbe gentilmente salire le scale?",GoUpstairs
6388,"Scusi signorina, potrebbe gentilmente salire le scale?",GoUpstairs
6389,"Mi scusi, potrebbe gentilmente salire le scale?",GoUpstairs
6390,"Scusi signora, potrebbe gentilmente salire le scale?",GoUpstairs
6391,"Prego, signora, potrebbe per favore salire le scale?",GoUpstairs
6392,Potrebbe cortesemente salire le scale? Grazie.,GoUpstairs
6393,"Potresti cortesemente salire le scale, per favore?",GoUpstairs
6394,"Sarebbe gentile da parte tua se potessi salire le scale, per favore.",GoUpstairs
6395,"Salire per le scale, per favore",GoUpstairs
6396,Potresti per favore salire le scale? o Ti dispiacerebbe andare su per le scale?,GoUpstairs
6397,"Bambina, per favore vai su per le scale.",GoUpstairs
6398,"Apri subito il cassetto, adesso.",OpenContainer
6399,"Mi scusi, potrebbe gentilmente aprire questo cassetto per favore?",OpenContainer
6400,"Scusi, potrebbe gentilmente aprire questo cassetto per me?",OpenContainer
6401,"Scusi, potrebbe gentilmente aprire questo cassetto per me, per favore?",OpenContainer
6402,Posso chiederti di aprire quel cassetto per favore?,OpenContainer
6403,"Perfavore, mi puoi aprire il cassetto?",OpenContainer
6404,"Scusi, potrebbe gentilmente aprirmi quel cassetto per favore?",OpenContainer
6405,"Scusi, potrebbe aprire gentilmente il cassetto per favore?",OpenContainer
6406,"Scusi, potrebbe gentilmente aprire il cassetto per favore?",OpenContainer
6407,"Scusa, potresti gentilmente aprire quel cassetto per me? Ho bisogno di prenderci qualcosa ma è bloccato e non riesco ad aprirlo.",OpenContainer
6408,"Scusa, potresti gentilmente aprirmi quel cassetto per favore? Ho bisogno di prenderci qualcosa dentro.",OpenContainer
6409,"Scusa, potresti gentilmente aprire quel cassetto per me? Sono un po' timido e non mi sento a mio agio ad agire senza permesso. Grazie mille!",OpenContainer
6410,"Scusa, potresti gentilmente aprire il cassetto per me per favore? Grazie.",OpenContainer
6411,"Mi potresti aprire il cassetto, per favore?",OpenContainer
6412,"Ciao, potresti aprirmi quel cassetto, per favore?",OpenContainer
6413,"Scusa, potresti per favore aprire questo cassetto per me?",OpenContainer
6414,"Per favore, apri il cassetto, grazie.",OpenContainer
6415,"Scusa, potresti gentilmente aprire quel cassetto per me?",OpenContainer
6416,Potresti per favore aprire quel cassetto per me?,OpenContainer
6417,"Ciao, potresti gentilmente aprire quel cassetto per me, per favore?",OpenContainer
6418,"Apri quel cassetto adesso, non perdere tempo!",OpenContainer
6419,"Apri subito quel cassetto, senza fare storie!",OpenContainer
6420,"Apri il cassetto subito, senza fare storie!",OpenContainer
6421,"Apri quel cassetto adesso, senza fare storie!",OpenContainer
6422,Apri subito questo cassetto!,OpenContainer
6423,Apri immediatamente quel cassetto ora!,OpenContainer
6424,Apri quel cassetto ORA!,OpenContainer
6425,Apri quel cassetto adesso stesso!,OpenContainer
6426,"Ciao, scusa il disturbo. Potresti gentilmente aprire quel cassetto per me, per favore? Ho bisogno di prenderci qualcosa, grazie mille.",OpenContainer
6427,"Scusa, potresti gentilmente aprire il cassetto per me per favore?",OpenContainer
6428,"Ciao, scusa se ti disturbo, potresti gentilmente aprire il cassetto per me, per favore?",OpenContainer
6429,Potresti gentilmente aprire quel cassetto là per favore?,OpenContainer
6430,"Apri quel cassetto, per favore.",OpenContainer
6431,"Apri il cassetto, grazie.",OpenContainer
6432,"Ciao, potresti per favore aprire il cassetto per me?",OpenContainer
6433,"Ciao, posso chiederti di aprirmi quel cassetto, per favore?",OpenContainer
6434,"Apri subito quel cassetto, non perdere tempo!",OpenContainer
6435,"Hey, apri il cassetto subito!",OpenContainer
6436,"Apri quel cassetto subito, ora!",OpenContainer
6437,"Apri quel cassetto subito, senza fare storie!",OpenContainer
6438,"Ciao, potresti per favore aprire il cassetto per me? Ti ringrazio molto.",OpenContainer
6439,"Potresti gentilmente aprire il cassetto per me, per favore?",OpenContainer
6440,"Puoi gentilmente aprire quel cassetto, per favore?",OpenContainer
6441,"Per favore, apri il cassetto senza mostrare emozioni o esitazioni.",OpenContainer
6442,Potresti aiutarmi ad aprire questo cassetto per favore?,OpenContainer
6443,"Ciao, mi puoi aiutare ad aprire quel cassetto per favore?",OpenContainer
6444,"Bambino, puoi aprire gentilmente il cassetto per favore?",OpenContainer
6445,"Mi scusi, signora. Potrebbe gentilmente aprire il cassetto per favore? Ho bisogno di prendere qualcosa da lì dentro. Grazie mille.",OpenContainer
6446,"Scusa, potresti per favore aiutarmi ad aprire questo cassetto? Ho qualche difficoltà e apprezzerei molto la tua gentilezza.",OpenContainer
6447,"Per favore, potresti gentilmente aprirmi questo cassetto?",OpenContainer
6448,"Per favore, potresti aprire il cassetto? Grazie.",OpenContainer
6449,"Perfavore, apri il cassetto.",OpenContainer
6450,"Perfavore, apri il cassetto per me.",OpenContainer
6451,"Scusa, potresti per favore aprirmi quel cassetto? Grazie.",OpenContainer
6452,"Ciao, scusa il disturbo. Potresti gentilmente aprire il cassetto per me? Ho bisogno di prenderci qualcosa e non riesco ad aprirlo. Grazie mille!",OpenContainer
6453,"Ciao, scusa il disturbo. Potresti gentilmente aiutarmi ad aprire questo cassetto? Ho bisogno di prendere qualcosa ma sembra bloccato. Grazie mille!",OpenContainer
6454,"Ciao, scusa il disturbo. Potresti aiutarmi ad aprire questo cassetto? Ho qualche difficoltà e mi servirebbe la tua gentilezza. Grazie mille!",OpenContainer
6455,Sarebbe possibile che tu aprissi quel cassetto?,OpenContainer
6456,Apri il cassetto,OpenContainer
6457,"Per favore, aprimi quel cassetto.",OpenContainer
6458,"Per favore, apri il cassetto senza esitazione.",OpenContainer
6459,Dovresti aprire quel cassetto per favore.,OpenContainer
6460,"Scusa, potresti gentilmente aprire questo cassetto per me?",OpenContainer
6461,"Apri l'armadio adesso, senza fare storie!",OpenContainer
6462,"Apri l'armadio adesso, non c'è tempo da perdere!",OpenContainer
6463,Apri subito quell'armadio ora!,OpenContainer
6464,"Apri subito l'armadio, adesso!",OpenContainer
6465,"Mi scusi, signore, potrebbe gentilmente aprire quest'armadio per me, per favore?",OpenContainer
6466,"Scusi, potrebbe gentilmente aprire quell'armadio per favore? Ho bisogno di prendere qualcosa al suo interno. Grazie mille.",OpenContainer
6467,"Scusi, potrebbe gentilmente aprire questo armadio per favore?",OpenContainer
6468,"Scusi, potrebbe gentilmente aprire quell'armadio, per favore?",OpenContainer
6469,"Per favore, apra quell'armadio.",OpenContainer
6470,"Prego, apra l'armadio.",OpenContainer
6471,"Scusi, potrebbe per favore aprire quell'armadio per me?",OpenContainer
6472,"Mi scusi, potrebbe gentilmente aprire quell'armadio per favore?",OpenContainer
6473,"Scusa, potresti gentilmente aprire questo armadio per favore?",OpenContainer
6474,"Per favore, potresti aprire quell'armadio lì per me?",OpenContainer
6475,"Ciao, scusa se ti disturbo. Potresti gentilmente aiutarmi ad aprire questo armadio? Non riesco a farlo da solo e mi servirebbe una mano. Grazie mille!",OpenContainer
6476,"Scusa, potresti gentilmente aprire l'armadio per me?",OpenContainer
6477,"Potresti gentilmente aprire quell'armadio per me, per favore?",OpenContainer
6478,Puoi aprire l'armadio per favore? Grazie.,OpenContainer
6479,"Per favore, potresti aprire quell'armadio?",OpenContainer
6480,"Per favore, apri quell'armadio lì.",OpenContainer
6481,"Apri l'armadio, per favore",OpenContainer
6482,Sarebbe possibile aprire quell'armadio laggiù per favore?,OpenContainer
6483,"Scusa, potresti gentilmente aprire quell'armadio per me per favore?",OpenContainer
6484,"Apri l'armadio adesso, non perdere tempo!",OpenContainer
6485,Apri quell'armadio subito senza fare storie!,OpenContainer
6486,"Apri subito quell'armadio, non stare lì a perdere tempo!",OpenContainer
6487,"Apri subito quell'armadio, adesso! Non perdere tempo!",OpenContainer
6488,"Apri subito quell'armadio, no perditempo!",OpenContainer
6489,"Hey, potresti gentilmente aprire quell'armadio per me?",OpenContainer
6490,"Hey, potresti per favore aprirmi quell'armadio?",OpenContainer
6491,"Ciao, potresti per favore aprire quell'armadio lì per me?",OpenContainer
6492,"Ciao, potresti aprire per favore l'armadio per me?",OpenContainer
6493,"Apri quell'armadio adesso, senza perdere tempo!",OpenContainer
6494,"Apri subito quell'armadio, senza perdere tempo!",OpenContainer
6495,"Apri l'armadio subito, senza indugio!",OpenContainer
6496,"Apri subito quell'armadio adesso, senza fare storie!",OpenContainer
6497,"Apri immediatamente quell'armadio, adesso!",OpenContainer
6498,"Apri subito quell'armadio, senza obiettare!",OpenContainer
6499,"Bambino, per favore apri quell'armadio là. Grazie.",OpenContainer
6500,Apri l'armadio.,OpenContainer
6501,"Apri l'armadio senza esitazione, per favore.",OpenContainer
6502,"Ciao, potresti aiutarmi ad aprire quell'armadio per favore?",OpenContainer
6503,Puoi aprire l'armadio per favore?,OpenContainer
6504,"Ciao, puoi gentilmente aprire quell'armadio per favore?",OpenContainer
6505,"Ciao, puoi per favore aprire quell'armadio?",OpenContainer
6506,"Mi scusi signora, potrebbe gentilmente aiutarmi ad aprire questo armadio? Ho bisogno di prenderci qualcosa e non riesco ad aprirlo da solo. La ringrazio molto.",OpenContainer
6507,"Scusi, potrebbe gentilmente aprire quell'armadio?",OpenContainer
6508,"Signora, per favore apra quell'armadio.",OpenContainer
6509,"Scusa, potresti per favore aprire quest'armadio per me?",OpenContainer
6510,"Scusi, potrebbe per favore aprire l'armadio?",OpenContainer
6511,"Scusa, potresti per favore aprire l'armadio per me?",OpenContainer
6512,Potresti gentilmente aprirmi l'armadio per favore?,OpenContainer
6513,"Ciao, scusa se ti disturbo. Potresti gentilmente aprirmi quell'armadio là? Ho bisogno di prendere qualcosa al suo interno. Ti ringrazio molto.",OpenContainer
6514,"Ciao, scusa il disturbo. Potresti gentilmente aprire quell'armadio per favore?",OpenContainer
6515,"Ciao! Scusa se ti disturbo, potresti gentilmente aprire l'armadio per favore?",OpenContainer
6516,"Ciao, scusa il disturbo. Potresti gentilmente aprirmi quell'armadio per favore?",OpenContainer
6517,"Ciao, scusa se ti disturbo, potresti gentilmente aprire questo armadio per favore?",OpenContainer
6518,"Potresti gentilmente aprire l'armadio, per favore? Grazie.",OpenContainer
6519,"Per favore, apri l'armadio senza esitazione o emozione.",OpenContainer
6520,"Puoi aprire l'armadio, per favore?",OpenContainer
6521,"Hey, potresti aprire quell'armadio per favore?",OpenContainer
6522,Potresti per favore aprire l'armadio? Grazie.,OpenContainer
6523,"Mi scusi, signore, potrebbe gentilmente aprire quella cassetta per me? Ho bisogno di accedere al suo contenuto. La ringrazio molto.",OpenContainer
6524,"Mi scusi Signore, potrebbe gentilmente aprire questa cassetta per me? Grazie mille.",OpenContainer
6525,"Scusi, potrebbe gentilmente aprire questa cassetta per me, per favore?",OpenContainer
6526,"Buongiorno. Mi servirebbe il suo aiuto per aprire quella cassetta, se può gentilmente farlo al più presto. Grazie.",OpenContainer
6527,"Ciao, scusa se ti disturbo. Avresti per caso la gentilezza di aprire quella cassetta per me? Grazie mille.",OpenContainer
